################################################################
# abuse.ch Feodo Tracker Botnet C2 IP Blocklist (Aggressive)    #
# Last updated: 2024-05-27 20:05:51 UTC                        #
#                                                              #
# Terms Of Use: https://feodotracker.abuse.ch/blocklist/       #
# For questions please contact feodotracker [at] abuse.ch      #
################################################################
#
"first_seen_utc","dst_ip","dst_port","c2_status","last_online","malware"
"2022-06-21 17:47:39","146.70.125.121","443","offline","2022-06-22","BumbleBee"
"2022-06-21 17:47:39","185.62.57.25","443","offline","2022-07-17","BumbleBee"
"2022-06-21 17:47:39","94.103.188.112","443","offline","2022-07-18","BumbleBee"
"2022-06-21 17:47:39","194.104.136.152","443","offline","2022-06-22","BumbleBee"
"2022-06-21 17:47:39","154.56.0.111","443","offline","2022-06-22","BumbleBee"
"2022-06-21 17:47:39","51.83.254.3","443","offline","2022-09-16","BumbleBee"
"2022-06-21 17:47:40","104.168.174.159","443","offline","2022-06-21","BumbleBee"
"2022-06-21 18:38:18","68.204.15.28","443","offline","2022-06-23","QakBot"
"2022-06-21 23:23:13","81.193.30.90","443","offline","2023-08-11","QakBot"
"2022-06-22 01:38:15","1.161.124.241","995","offline","2022-06-23","QakBot"
"2022-06-22 04:23:14","86.98.157.42","993","offline","2022-06-22","QakBot"
"2022-06-22 04:53:11","176.205.21.139","1194","offline","2022-06-22","QakBot"
"2022-06-22 04:53:16","176.205.21.139","2222","offline","2022-06-22","QakBot"
"2022-06-22 05:38:11","88.251.195.142","443","offline","2022-06-22","QakBot"
"2022-06-22 06:38:13","45.241.205.91","993","offline","2022-06-22","QakBot"
"2022-06-22 06:38:14","1.161.124.241","443","offline","2022-06-23","QakBot"
"2022-06-22 11:57:39","37.221.67.122","443","offline","2022-07-19","BumbleBee"
"2022-06-22 12:23:22","162.252.222.118","443","offline","2022-06-30","QakBot"
"2022-06-22 12:23:24","39.57.60.246","995","offline","2022-06-25","QakBot"
"2022-06-22 13:23:36","197.89.128.138","443","offline","2022-06-22","QakBot"
"2022-06-22 13:23:37","176.45.232.204","995","offline","2022-06-27","QakBot"
"2022-06-22 17:47:39","51.83.255.232","443","offline","2022-09-16","BumbleBee"
"2022-06-22 17:47:39","146.70.124.79","443","offline","2022-06-23","BumbleBee"
"2022-06-22 17:47:40","185.62.58.60","443","offline","2022-07-27","BumbleBee"
"2022-06-22 17:47:40","194.33.40.208","443","offline","2022-06-22","BumbleBee"
"2022-06-22 17:47:41","192.119.72.160","443","offline","2022-06-22","BumbleBee"
"2022-06-23 00:23:20","184.97.29.26","443","offline","2022-06-29","QakBot"
"2022-06-23 03:47:40","185.62.56.129","443","offline","2022-07-28","BumbleBee"
"2022-06-23 03:47:40","152.89.247.79","443","offline","2022-07-18","BumbleBee"
"2022-06-23 03:47:40","23.29.115.172","443","offline","2022-06-23","BumbleBee"
"2022-06-23 05:38:18","78.176.146.141","443","offline","2022-06-23","QakBot"
"2022-06-23 12:38:21","45.241.231.78","993","offline","2022-06-23","QakBot"
"2022-06-23 12:38:21","217.165.85.191","993","offline","2022-06-24","QakBot"
"2022-06-23 12:38:23","31.215.184.140","2222","offline","2022-06-23","QakBot"
"2022-06-23 12:38:23","88.234.116.71","443","offline","2022-06-23","QakBot"
"2022-06-23 12:38:23","39.49.85.29","995","offline","2022-06-23","QakBot"
"2022-06-23 12:38:34","191.112.28.64","443","offline","2022-06-23","QakBot"
"2022-06-23 12:53:24","47.156.129.52","443","offline","2022-09-29","QakBot"
"2022-06-23 17:37:40","54.38.136.111","443","offline","2022-09-19","BumbleBee"
"2022-06-23 17:37:41","192.119.77.241","443","offline","2022-06-23","BumbleBee"
"2022-06-23 21:02:41","146.70.124.97","443","offline","2022-06-23","BumbleBee"
"2022-06-23 21:02:41","51.83.253.131","443","offline","2022-09-21","BumbleBee"
"2022-06-23 21:02:42","104.168.201.219","443","offline","2022-07-23","BumbleBee"
"2022-06-24 04:02:41","146.19.173.207","443","offline","2022-06-24","BumbleBee"
"2022-06-24 05:23:12","39.44.30.209","995","offline","2022-06-28","QakBot"
"2022-06-24 12:53:16","88.241.122.55","443","offline","2022-06-24","QakBot"
"2022-06-24 12:53:19","94.59.15.180","2222","offline","2022-07-13","QakBot"
"2022-06-24 12:53:25","39.49.71.64","995","offline","2022-06-24","QakBot"
"2022-06-24 13:08:25","189.159.125.57","2222","offline","2022-06-24","QakBot"
"2022-06-24 16:38:28","217.164.121.25","2222","offline","2022-06-24","QakBot"
"2022-06-24 17:43:41","152.89.247.212","443","offline","2022-06-24","BumbleBee"
"2022-06-24 17:43:42","172.93.181.93","443","offline","2022-06-24","BumbleBee"
"2022-06-25 17:33:40","185.62.58.155","443","offline","2022-07-29","BumbleBee"
"2022-06-25 17:33:41","209.141.58.141","443","offline","2022-08-04","BumbleBee"
"2022-06-25 20:12:07","193.233.203.156","443","offline","2022-07-05","BumbleBee"
"2022-06-25 20:12:12","145.239.135.155","443","offline","2022-09-07","BumbleBee"
"2022-06-25 20:12:17","146.70.125.82","443","offline","2022-06-26","BumbleBee"
"2022-06-25 23:22:31","187.172.164.12","443","offline","2022-07-14","QakBot"
"2022-06-27 06:00:37","86.200.151.188","2222","offline","2022-07-05","QakBot"
"2022-06-27 13:51:08","86.97.10.91","443","offline","2022-06-29","QakBot"
"2022-06-27 13:51:08","129.208.158.180","995","offline","2022-06-28","QakBot"
"2022-06-27 13:51:09","81.132.186.218","2078","offline","2022-07-07","QakBot"
"2022-06-27 17:09:07","54.37.131.14","443","offline","2022-09-21","BumbleBee"
"2022-06-27 17:09:08","192.119.77.100","443","offline","2022-06-27","BumbleBee"
"2022-06-27 17:09:09","146.19.253.56","443","offline","2022-06-27","BumbleBee"
"2022-06-27 19:39:37","146.70.106.52","443","offline","2022-06-28","BumbleBee"
"2022-06-27 19:39:37","185.62.58.175","443","offline","2022-07-30","BumbleBee"
"2022-06-27 19:39:38","154.56.0.112","443","offline","2022-06-28","BumbleBee"
"2022-06-28 01:00:37","1.161.81.21","995","offline","2022-06-30","QakBot"
"2022-06-28 01:00:40","1.161.81.21","443","offline","2022-06-30","QakBot"
"2022-06-28 06:30:47","45.241.173.232","993","offline","2022-06-28","QakBot"
"2022-06-28 15:31:00","81.214.215.234","443","offline","2022-06-29","QakBot"
"2022-06-28 15:31:08","70.51.133.230","2222","offline","2022-07-05","QakBot"
"2022-06-28 15:31:09","177.45.18.42","32101","offline","2022-07-01","QakBot"
"2022-06-28 17:49:37","45.153.241.64","443","offline","2022-06-28","BumbleBee"
"2022-06-28 17:49:38","209.141.49.203","443","offline","2022-08-04","BumbleBee"
"2022-06-29 04:21:13","217.165.84.103","993","offline","2022-06-29","QakBot"
"2022-06-29 07:59:36","108.62.118.145","443","offline","2022-06-29","BumbleBee"
"2022-06-29 07:59:37","172.93.193.187","443","offline","2022-06-29","BumbleBee"
"2022-06-29 15:41:12","31.215.185.136","2222","offline","2022-06-29","QakBot"
"2022-06-29 15:41:15","129.208.0.52","995","offline","2022-07-03","QakBot"
"2022-06-29 15:41:16","31.215.98.8","443","offline","2022-06-30","QakBot"
"2022-06-29 15:41:18","201.172.20.167","2222","offline","2022-07-08","QakBot"
"2022-06-29 16:47:36","45.153.241.19","443","offline","2022-06-29","BumbleBee"
"2022-06-29 17:59:37","185.62.57.166","443","offline","2022-07-31","BumbleBee"
"2022-06-29 17:59:38","194.135.33.120","443","offline","2022-06-29","BumbleBee"
"2022-06-29 22:10:08","146.70.125.120","443","offline","2022-06-30","BumbleBee"
"2022-06-29 22:10:08","23.82.140.155","443","offline","2023-02-13","BumbleBee"
"2022-06-29 22:10:10","54.38.136.209","443","offline","2022-09-21","BumbleBee"
"2022-06-30 04:31:15","39.44.151.234","995","offline","2022-07-01","QakBot"
"2022-06-30 17:00:07","146.19.173.155","443","offline","2022-06-30","BumbleBee"
"2022-06-30 17:00:08","54.38.138.94","443","offline","2022-09-21","BumbleBee"
"2022-06-30 17:00:08","209.141.46.50","443","offline","2022-08-04","BumbleBee"
"2022-06-30 17:50:09","23.19.58.212","443","offline","2022-06-30","BumbleBee"
"2022-06-30 17:50:09","45.153.242.100","443","offline","2022-06-30","BumbleBee"
"2022-06-30 18:00:09","146.19.173.184","443","offline","2022-06-30","BumbleBee"
"2022-06-30 18:00:10","172.93.193.188","443","offline","2022-06-30","BumbleBee"
"2022-06-30 18:00:10","209.141.51.187","443","offline","2022-08-04","BumbleBee"
"2022-06-30 18:00:11","154.56.0.113","443","offline","2022-07-01","BumbleBee"
"2022-06-30 18:01:30","217.165.157.202","995","offline","2022-07-20","QakBot"
"2022-06-30 18:01:31","37.186.58.99","995","offline","2022-07-20","QakBot"
"2022-06-30 21:00:12","213.239.212.5","443","offline","2023-04-03","Emotet"
"2022-06-30 21:00:12","188.165.79.151","443","offline","2022-11-16","Emotet"
"2022-06-30 21:00:12","159.8.59.84","8080","offline","2022-07-04","Emotet"
"2022-06-30 21:00:12","45.93.136.110","7080","offline","2022-07-05","Emotet"
"2022-06-30 21:00:13","212.98.224.97","8080","offline","2022-07-07","Emotet"
"2022-06-30 21:00:13","45.55.191.130","443","offline","2022-11-17","Emotet"
"2022-06-30 21:00:13","174.138.33.49","7080","offline","2023-03-31","Emotet"
"2022-06-30 21:00:14","5.253.30.17","7080","offline","2022-07-14","Emotet"
"2022-06-30 21:00:15","34.80.191.247","8080","offline","2022-07-05","Emotet"
"2022-06-30 21:00:15","104.168.155.143","8080","offline","2023-03-25","Emotet"
"2022-06-30 21:00:15","104.248.155.133","443","offline","2023-06-20","Emotet"
"2022-06-30 21:00:16","131.100.24.199","4143","offline","2022-08-29","Emotet"
"2022-06-30 21:00:16","128.199.93.156","7080","offline","2022-12-09","Emotet"
"2022-06-30 21:00:20","201.73.143.120","7080","offline","2022-07-05","Emotet"
"2022-06-30 21:01:08","96.125.171.165","7080","offline","2022-11-24","Emotet"
"2022-06-30 21:01:08","51.210.176.76","80","offline","2022-07-01","Emotet"
"2022-06-30 21:01:21","103.159.224.46","7080","offline","2022-11-24","Emotet"
"2022-07-01 03:05:26","178.128.23.9","8081","offline","2022-11-24","Emotet"
"2022-07-01 04:11:10","217.165.146.249","993","offline","2022-07-01","QakBot"
"2022-07-01 13:40:51","187.211.79.230","443","offline","2022-07-04","QakBot"
"2022-07-01 16:01:10","86.97.209.157","2222","offline","2022-07-01","QakBot"
"2022-07-01 16:36:05","178.128.31.80","80","offline","2022-08-18","Emotet"
"2022-07-01 16:36:06","178.128.82.218","8080","offline","2022-11-24","Emotet"
"2022-07-01 16:36:09","128.199.225.17","8080","offline","2022-07-14","Emotet"
"2022-07-01 17:21:05","161.97.68.105","8080","offline","2022-07-06","Emotet"
"2022-07-01 17:21:06","146.59.151.250","443","offline","2023-04-03","Emotet"
"2022-07-02 17:39:44","142.11.212.144","443","offline","2022-07-29","BumbleBee"
"2022-07-02 17:39:44","154.56.0.114","443","offline","2022-07-04","BumbleBee"
"2022-07-02 17:39:44","185.62.58.207","443","offline","2022-08-04","BumbleBee"
"2022-07-03 07:30:38","1.161.72.70","443","offline","2022-07-04","QakBot"
"2022-07-04 01:40:36","1.161.72.70","995","offline","2022-07-04","QakBot"
"2022-07-04 17:50:15","146.19.173.24","443","offline","2022-07-05","BumbleBee"
"2022-07-04 17:50:16","64.190.113.5","443","offline","2022-07-04","BumbleBee"
"2022-07-04 17:50:16","146.70.125.102","443","offline","2022-07-04","BumbleBee"
"2022-07-04 17:50:16","185.62.56.137","443","offline","2022-08-05","BumbleBee"
"2022-07-04 17:50:16","198.98.55.160","443","offline","2022-08-04","BumbleBee"
"2022-07-04 17:50:18","103.175.16.5","443","offline","2022-07-05","BumbleBee"
"2022-07-04 21:59:58","142.186.49.224","2222","offline","2022-07-08","QakBot"
"2022-07-05 14:00:49","144.91.92.120","8080","offline","2022-10-19","Emotet"
"2022-07-05 16:41:21","164.90.222.65","443","offline","2023-03-21","Emotet"
"2022-07-05 16:41:26","144.202.108.116","8080","offline","2022-07-08","Emotet"
"2022-07-05 17:50:35","45.153.242.61","443","offline","2022-07-06","BumbleBee"
"2022-07-05 17:50:36","185.62.57.202","443","offline","2022-08-05","BumbleBee"
"2022-07-05 17:50:40","205.185.122.143","443","offline","2022-08-04","BumbleBee"
"2022-07-05 17:51:07","209.141.41.46","443","offline","2022-08-04","BumbleBee"
"2022-07-05 17:51:35","45.153.242.183","443","offline","2022-07-06","BumbleBee"
"2022-07-05 17:51:36","154.56.0.115","443","offline","2022-07-05","BumbleBee"
"2022-07-05 17:51:36","104.168.144.212","443","offline","2022-07-30","BumbleBee"
"2022-07-05 21:15:14","203.217.140.239","8080","offline","2023-01-26","Emotet"
"2022-07-05 21:50:13","34.80.191.247","7080","offline","2022-08-07","Emotet"
"2022-07-06 03:45:18","185.2.103.3","8080","offline","2022-07-13","Emotet"
"2022-07-06 06:41:26","138.197.64.211","7080","offline","2022-11-22","Emotet"
"2022-07-06 08:16:03","1.234.21.73","8080","offline","2023-04-03","Emotet"
"2022-07-06 15:06:43","104.168.200.192","443","offline","2022-07-06","BumbleBee"
"2022-07-06 15:07:08","146.70.106.76","443","offline","2022-07-06","BumbleBee"
"2022-07-06 15:07:09","51.68.146.186","443","offline","2022-09-21","BumbleBee"
"2022-07-06 20:55:11","54.37.70.105","443","offline","2022-11-24","Emotet"
"2022-07-07 04:15:23","164.68.102.31","8080","offline","2022-07-09","Emotet"
"2022-07-07 05:10:21","178.128.31.80","7080","offline","2022-11-24","Emotet"
"2022-07-07 05:10:23","165.22.211.113","8081","offline","2022-11-24","Emotet"
"2022-07-07 05:30:26","45.55.44.204","7080","offline","2023-04-03","Emotet"
"2022-07-07 05:53:36","106.51.48.188","50001","offline","2022-08-23","QakBot"
"2022-07-07 08:16:10","144.91.80.228","8080","offline","2022-07-07","Emotet"
"2022-07-07 17:17:13","142.11.245.185","443","offline","2022-07-07","BumbleBee"
"2022-07-07 17:17:13","205.185.123.137","443","offline","2022-08-04","BumbleBee"
"2022-07-07 17:17:13","146.19.173.31","443","offline","2022-07-07","BumbleBee"
"2022-07-07 17:47:42","209.141.49.72","443","offline","2022-08-04","BumbleBee"
"2022-07-08 12:45:11","103.175.16.116","443","offline","2022-07-08","BumbleBee"
"2022-07-08 17:47:41","185.62.57.94","443","offline","2022-08-12","BumbleBee"
"2022-07-08 17:47:42","146.70.86.47","443","offline","2022-07-08","BumbleBee"
"2022-07-08 17:47:42","51.68.144.13","443","offline","2022-09-21","BumbleBee"
"2022-07-08 18:26:19","89.211.209.234","2222","offline","2022-07-13","QakBot"
"2022-07-08 18:26:20","24.158.23.166","995","offline","2022-09-12","QakBot"
"2022-07-08 18:26:21","37.208.132.76","50010","offline","2022-07-09","QakBot"
"2022-07-08 18:26:22","70.51.137.244","2222","offline","2022-07-18","QakBot"
"2022-07-08 22:51:19","54.37.136.187","8080","offline","2022-11-20","Emotet"
"2022-07-09 17:47:39","45.11.19.70","443","offline","2022-07-18","BumbleBee"
"2022-07-09 17:47:40","45.153.243.111","443","offline","2022-07-09","BumbleBee"
"2022-07-09 17:47:40","146.19.173.120","443","offline","2022-07-14","BumbleBee"
"2022-07-09 17:47:40","146.19.173.33","443","offline","2022-08-08","BumbleBee"
"2022-07-09 17:47:40","45.61.184.227","443","offline","2022-08-04","BumbleBee"
"2022-07-09 17:47:41","104.168.243.123","443","offline","2022-07-09","BumbleBee"
"2022-07-10 17:42:40","51.68.145.174","443","offline","2022-09-21","BumbleBee"
"2022-07-10 17:42:41","209.141.57.151","443","offline","2022-08-04","BumbleBee"
"2022-07-10 17:42:41","209.141.35.21","443","offline","2022-08-04","BumbleBee"
"2022-07-11 06:05:11","92.132.132.81","2222","offline","2022-07-19","QakBot"
"2022-07-11 09:25:23","177.94.65.26","32101","offline","2022-07-11","QakBot"
"2022-07-11 17:25:30","176.45.218.138","995","offline","2022-07-15","QakBot"
"2022-07-11 17:25:30","174.80.15.101","2083","offline","2022-07-18","QakBot"
"2022-07-11 17:47:36","146.70.53.142","443","offline","2022-07-12","BumbleBee"
"2022-07-11 18:23:33","201.172.23.72","2222","offline","2022-07-12","QakBot"
"2022-07-11 23:55:34","177.189.180.214","32101","offline","2022-07-12","QakBot"
"2022-07-12 01:35:37","1.161.79.116","995","offline","2022-07-12","QakBot"
"2022-07-12 04:05:31","86.98.157.114","993","offline","2022-07-12","QakBot"
"2022-07-12 04:25:30","86.97.10.37","443","offline","2022-07-14","QakBot"
"2022-07-12 05:55:49","1.161.79.116","443","offline","2022-07-12","QakBot"
"2022-07-12 09:15:34","81.158.239.251","2078","offline","2022-07-21","QakBot"
"2022-07-12 17:46:53","179.111.8.52","32101","offline","2022-07-19","QakBot"
"2022-07-12 17:56:54","187.116.126.216","32101","offline","2022-07-15","QakBot"
"2022-07-12 19:55:36","24.54.48.11","443","offline","2022-07-17","QakBot"
"2022-07-13 04:15:45","86.98.78.118","993","offline","2022-07-18","QakBot"
"2022-07-14 01:40:56","1.161.118.53","995","offline","2022-07-15","QakBot"
"2022-07-14 04:31:08","39.52.55.99","995","offline","2022-07-14","QakBot"
"2022-07-14 04:40:53","31.215.185.213","1194","offline","2022-07-14","QakBot"
"2022-07-14 04:50:52","39.44.116.107","995","offline","2022-07-16","QakBot"
"2022-07-14 09:30:35","85.6.232.221","2222","offline","2022-07-15","QakBot"
"2022-07-14 12:10:29","39.57.56.11","995","offline","2022-07-21","QakBot"
"2022-07-15 02:20:58","1.161.118.53","443","offline","2022-07-15","QakBot"
"2022-07-15 04:10:52","39.52.44.132","995","offline","2022-07-15","QakBot"
"2022-07-16 07:56:10","197.92.136.122","443","offline","2023-03-10","QakBot"
"2022-07-18 05:34:57","88.240.59.52","443","offline","2022-07-18","QakBot"
"2022-07-18 09:34:58","86.213.75.30","2078","offline","2022-07-27","QakBot"
"2022-07-18 16:33:31","98.50.153.207","443","offline","2022-09-13","QakBot"
"2022-07-20 17:46:38","198.98.59.39","443","offline","2022-08-04","BumbleBee"
"2022-08-16 17:35:36","23.81.246.171","443","offline","2022-08-16","BumbleBee"
"2022-08-18 13:30:37","51.77.41.66","443","offline","2022-09-21","BumbleBee"
"2022-08-18 13:35:36","146.70.124.117","443","offline","2022-08-18","BumbleBee"
"2022-08-18 13:35:36","108.174.194.151","443","offline","2022-08-18","BumbleBee"
"2022-08-18 17:45:36","51.68.157.245","443","offline","2022-09-21","BumbleBee"
"2022-08-18 17:45:37","142.11.210.50","443","offline","2022-08-18","BumbleBee"
"2022-08-18 17:45:37","104.168.203.190","443","offline","2022-08-18","BumbleBee"
"2022-08-19 08:40:38","194.15.216.113","443","offline","2022-08-19","BumbleBee"
"2022-08-19 08:40:38","154.56.0.110","443","offline","2022-09-16","BumbleBee"
"2022-08-19 08:40:38","64.44.98.157","443","offline","2022-09-18","BumbleBee"
"2022-08-21 17:30:38","149.3.170.213","443","offline","2022-08-22","BumbleBee"
"2022-08-21 17:30:39","205.185.114.107","443","offline","2022-09-04","BumbleBee"
"2022-08-21 17:30:39","209.141.54.211","443","offline","2022-09-04","BumbleBee"
"2022-08-21 17:30:40","103.175.16.25","443","offline","2022-08-25","BumbleBee"
"2022-08-21 17:30:40","103.175.16.58","443","offline","2022-08-25","BumbleBee"
"2022-08-22 09:35:37","209.141.46.65","443","offline","2022-09-04","BumbleBee"
"2022-08-23 17:35:35","152.89.247.241","443","offline","2022-08-23","BumbleBee"
"2022-08-23 17:35:35","149.3.170.196","443","offline","2022-08-23","BumbleBee"
"2022-08-25 17:20:37","45.147.229.47","443","offline","2022-08-25","BumbleBee"
"2022-08-25 17:20:37","199.195.249.74","443","offline","2022-09-04","BumbleBee"
"2022-08-25 17:20:38","198.98.59.64","443","offline","2022-09-21","BumbleBee"
